id,date,username,text,hashtag,geo
1242218095219019781,2020-03-23 22:34:07+00:00,UpSideUp_PT,"Como se percebeu nos últimos dias, o trabalho em lares de idosos é delicado e merece muita atenção. Assim, aqui fica o meu obrigado aos cuidadores cuidadosos! #covid19 #coronavirus #obrigado #ficaemcasa #visuais #upsideup",#covid19 #coronavirus #obrigado #obrigado #ficaemcasa #ficaemcasa #visuais #upsideup,
1242112287114133508,2020-03-23 15:33:41+00:00,MiguelMartinho7,"O Grande Prémio do Azerbaijão em Fórmula 1 foi adiado por surto de Coronavirus. Mais uma corrida, mais um pódio para o COVID-19. #STOPCOVID19 #AzerbaijanGP #COVID19 #Coronavirus #F170 #F1 #COVID2019",#STOPCOVID19 #AzerbaijanGP #COVID19 #Coronavirus #F170 #F1 #COVID2019,
1242094517295202307,2020-03-23 14:23:04+00:00,Vamu_Ver,"Enquanto isso, após duas semanas em isolamento... #vamuver #isolamentosocial #covid19portugal #covid19 #coronavirus #CORONAVIRUS #quarentena #brasileirospelomundo #brasileirosemportugal em Portugal https://www.instagram.com/p/B-FFDM-pZWQ/?igshid=14fzog5qjj4l5",#vamuver #isolamentosocial #covid19portugal #covid19 #coronavirus #CORONAVIRUS #quarentena #brasileirospelomundo #brasileirosemportugal,
1241925974486327296,2020-03-23 03:13:20+00:00,MiguelMartinho7,O Europeu 2020 foi adiado por COVID-19. A Eurovisão 2020 foi adiada por Coronavirus. A Copa América também foi adiada por Coronavirus. Agora só falta o adiamento dos Jogos Olímpicos de Tóquio por Coronavirus. #COVID2019 #COVID19 #Coronavirus #Tokyo2020 #Olympics #STOPCOVID19,#COVID2019 #COVID19 #Coronavirus #Tokyo2020 #Olympics #STOPCOVID19,
1241856330010419204,2020-03-22 22:36:36+00:00,Marcuspande,"Pode ser que o #Coronavid19 @coronavirus @COVID19 destitua os governos do United Kingdon, Brasil e Estados Unidos... pode ser que a normalidade volte à política e jamais haja gente igual a governar países...",#Coronavid19,
1241818521102942215,2020-03-22 20:06:21+00:00,UpSideUp_PT,"Hoje um OBRIGADO especial para os Farmacêuticos (e todos os que trabalham nas farmácias). Já tinha agradecido aos Profissionais de Saúde, mas quis destacar a classe da Farmácias, como agradeço aos Profissionais de Saúde. #FicaEmCasa #covid19 #coronavirus #visuals #upsideup",#FicaEmCasa #FicaEmCasa #covid19 #coronavirus #visuals #upsideup,
1241811968723423233,2020-03-22 19:40:19+00:00,mantunes100,"A segunda metade da minha #corrida deste fim de semana. . #CoronaVirus #FiqueEmCasa . . . Second half of this weekend's #running . #Covid19 #StayAtHome . em Lisboa, Portugal - União Européia https://www.instagram.com/p/B-DEkJSgHCW/?igshid=1kvbczs68dmn1",#corrida #CoronaVirus #FiqueEmCasa #FiqueEmCasa #running #Covid19 #StayAtHome #StayAtHome,
1241430338209026051,2020-03-21 18:23:51+00:00,mantunes100,"A primeira metade da minha #corrida deste fim de semana. . #CoronaVirus #FiqueEmCasa . . . First half of this weekend's #running . #Covid19 #StayAtHome . em Lisboa, Portugal - União Européia https://www.instagram.com/p/B-AXBLFA993/?igshid=194jftafztdt6",#corrida #CoronaVirus #FiqueEmCasa #FiqueEmCasa #running #Covid19 #StayAtHome #StayAtHome,
1241137709017636864,2020-03-20 23:01:03+00:00,agricultura_pt,Covid-19: regras para uma alimentação segura #estamoson #covid19 #coronavirus ,#estamoson #covid19 #coronavirus,
1240978269232672771,2020-03-20 12:27:30+00:00,DiagencyPro," . . #staysafe #stayathome #coronavirus #teamwork #worldwide #portugal #yomecorono #we #covid19 en Cascais, Lisboa, Portugal https://www.instagram.com/p/B99JcFVB4Nb/?igshid=14yli2vkv4do7",#staysafe #stayathome #stayathome #coronavirus #teamwork #worldwide #portugal #yomecorono #we #covid19,
